Pressure cooking	generalization	process
Anadara subcrenata	generalization	ark clam
Anadara subcrenata	generalization	more concave
Department	generalization	department
Department	generalization	arm of the Government
Balrampur district	generalization	districts
Balrampur district	generalization	headquarters
Two	generalization	puzzle video game
Two	generalization	puzzle game
Uspallata	generalization	administrative district
Uspallata	generalization	village
Cosmic Guerilla	generalization	video game
Cosmic Guerilla	generalization	shoot 'em up
Cosmic Guerilla	generalization	shooter game
Episcopal Church	generalization	structure
Episcopal Church	generalization	landmark
Kaitersberg	generalization	crest
Kaitersberg	generalization	metre
Lleu Llaw Gyffes	generalization	hero
Lleu Llaw Gyffes	generalization	warrior
University of Otago Clocktower complex	generalization	group
Stratego	generalization	board game
Ltd.	generalization	manufacturer
Waterval	generalization	township
Maricopa County Courthouse	generalization	structure
Pe Ell	generalization	town
Qing Shui Temple	generalization	temple
Pike poles	generalization	hook
84th Combat Sustainment Group	generalization	group
Casa de los Balcones	generalization	house
hair iron	generalization	tool used
timing belt	generalization	drive belt
Saeftinghe Legend	generalization	folk tale
Priapeia	generalization	collection
Théâtre national de la Colline	generalization	theatre
Théâtre national de la Colline	generalization	Gambetta
Théâtre national de la Colline	generalization	theatres
Crystal Coast	generalization	stretch
Crystal Coast	generalization	area
Trimpin	generalization	kinetic sculptor
Hennessy	generalization	house
cabana	generalization	structure
Arab Human Development Report	generalization	report
Arab Human Development Report	generalization	series of
Lino Tagliapietra	generalization	glass artist
Colditz Castle	generalization	castle
Lotaburger	generalization	fast food chain
St John the Baptist	generalization	church in
South Solitary Island Light	generalization	lighthouse
Lorenz	generalization	musician
Fourth Phase	generalization	faction
Al-Qudaibiya Palace	generalization	palace
Al-Qudaibiya Palace	generalization	pink palace
Justice Dhananjaya Y. Chandrachud	generalization	Chief Justice
Argentine Society	generalization	nonprofit association
Swedish Aerosport Mosquito	generalization	powered hang glider
XI	generalization	canvas work
Cannibal Holocaust	generalization	cannibal film
Kai Islands	generalization	spelling
Deliberation	generalization	process
Champasak	generalization	province
Champasak	generalization	principalities
Champasak	generalization	Pakse
Smith-Harris House	generalization	story
Jean-Yves Empereur	generalization	archeologist
Jean-Yves Empereur	generalization	member
Jean-Yves Empereur	generalization	researcher
Nanmu	generalization	type of wood
Balochistan conflict	generalization	conflict
Tomato juice	generalization	juice
Symphysis Pubis Dysfunction	generalization	condition
Symphysis Pubis Dysfunction	generalization	pain
Messiah	generalization	oratorio
Rossi Shuttle Quik	generalization	ultralight trike
majorera	generalization	breed
majorera	generalization	breed
University of Pécs	generalization	first university
Bilara	generalization	city
Bilara	generalization	headquarters
New Kent Road	generalization	road
Aman	generalization	place
Aman	generalization	continent
Aman	generalization	Elvenhome
Art of the American Southwest	generalization	visual arts
perfume	generalization	person named
Woronora Dam	generalization	dam
FC St. Georg Hamburg	generalization	German association football club
Rocoto relleno	generalization	dish
Edakkad	generalization	grama panchayats
Fagnano Castello	generalization	town
Jabba the Hutt	generalization	character
Jabba the Hutt	generalization	ic
burial society	generalization	form
Seri Pahlawan Gagah Perkasa	generalization	award
Seri Pahlawan Gagah Perkasa	generalization	ranking
quarter panel	generalization	body panel
quarter panel	generalization	component
Solid	generalization	the four fundamental states of matter
grey-headed robin	generalization	species
grey-headed robin	generalization	species
grey-headed robin	generalization	member
mowni	generalization	basket
Zona Sur	generalization	natural region
Zona Sur	generalization	Chacao Channel
Arcot	generalization	town
Roll 'Em Pete	generalization	rhythm and blues
Resin casting	generalization	method
Resin casting	generalization	monomer
Garluche	generalization	liqueur
Garluche	generalization	stone
Il Colosso di Rodi	generalization	film
Il Colosso di Rodi	generalization	account
Il Colosso di Rodi	generalization	time
Bottletop	generalization	company
Afghan Coat	generalization	sheepskin
Afghan Coat	generalization	development
self bow	generalization	bow
Caroline Fiona Ellen Nokes	generalization	politician
Caroline Fiona Ellen Nokes	generalization	Member of Parliament
Caroline Fiona Ellen Nokes	generalization	daughter
type species	generalization	Anzu wyliei
administrative center	generalization	town
Ammazzacaffè	generalization	glass
Ammazzacaffè	generalization	custom
Ammazzacaffè	generalization	assimilation
Ammazzacaffè	generalization	custom
food paste	generalization	colloidal suspension
Tupenu	generalization	term
Ahad Hosseini	generalization	sculptor
scuba set	generalization	breathing
scuba set	generalization	equipment
BTR-50	generalization	armored personnel carrier
BTR-50	generalization	copy
Trix	generalization	company
cigarette case	generalization	container
cigarette case	generalization	metal box
Chrysosporium keratinophilum	generalization	mold
Chrysosporium keratinophilum	generalization	species
Chrysosporium keratinophilum	generalization	contaminant
Shrak	generalization	type
Jones	generalization	adventure film
Jones	generalization	installment
trabucco	generalization	machine
trabucco	generalization	construction
Dalek Invasion of Earth	generalization	serial
Village Roots Garden	generalization	community garden
Zwiesel Kristallglas AG	generalization	manufacturer
Monzingen	generalization	Ortsgemeinde
Monzingen	generalization	village
Süllberg	generalization	ridge
jack chain	generalization	type
West Java	generalization	province of Indonesia
Maruya	generalization	type
Tōfu-kozō	generalization	yōkai
Tōfu-kozō	generalization	yōkai
Palaeocybe	generalization	genus
College of Physical and Engineering Science	generalization	colleges
Western Heather Vole	generalization	vole
Indiana limestone	generalization	term
Indiana limestone	generalization	rock
Casting	generalization	process
Casting	generalization	process
Knockers	generalization	song
Knockers	generalization	reference
Church	generalization	Roman Catholic parish church
Great Village	generalization	rural community
Cone of Silence	generalization	devices
ngoni	generalization	string instrument
Affton	generalization	census-designated place
Suspension	generalization	system
Rose hip soup	generalization	soup
Amelia Island	generalization	island
Barley sugar	generalization	traditional variety
Shemale	generalization	term
eDavid	generalization	articulated robot
motte-and-bailey castle	generalization	fortification
Apple Panic	generalization	platform game
Psi Corps	generalization	agency
razor	generalization	tool
Bethlehem	generalization	city
foundation	generalization	skeleton
panduri	generalization	plucked instrument
Gerald Clarke	generalization	sculptor
Glonn	generalization	market town
Glonn	generalization	health spa
Velódromo Luis Carlos Galán	generalization	velodrome
Margarine	generalization	butter
Washington Harbour	generalization	mixed-use development
Liberal Party	generalization	liberal political party
Liberal Party	generalization	party
Liège-Guillemins railway station	generalization	main station
Liège-Guillemins railway station	generalization	hubs
biuret test	generalization	chemical test
tabla	generalization	percussion instrument
Baptist General Convention of Texas	generalization	convention
California Gurls	generalization	song
California Gurls	generalization	song
Eric Clough	generalization	architectural designer
Mateo Flores	generalization	stadium
Inglefield clip	generalization	clip
Covent Garden Hotel	generalization	hotel
Karrimor	generalization	brand
Church	generalization	Church of England
Iron Mountain District	generalization	deposit
Iron Mountain District	generalization	status
Philadelphia Distilling	generalization	microdistillery
Philadelphia Distilling	generalization	distillery
Civil Aviation Caretaker Authority of Somalia	generalization	programme
cigar box guitar	generalization	chordophone
Wolf W-11 Boredom Fighter	generalization	biplane
Wolf W-11 Boredom Fighter	generalization	biplane
Windows Mobile	generalization	family
Dhaka Nawab family	generalization	legal entity
St James ' Church , Stanstead Abbotts	generalization	Anglican church
St James ' Church , Stanstead Abbotts	generalization	interest
A	generalization	big hat
Wettolsheim	generalization	communes
South Crofty	generalization	tin
South Crofty	generalization	tin mine
echo chamber	generalization	enclosure
Nagatinskaya	generalization	station
AlphaSmart	generalization	brand
AlphaSmart	generalization	device
AlphaSmart	generalization	exception
Arirang F.C.	generalization	football club
Lamb to the Slaughter	generalization	short story
South West England	generalization	regions of England
South West England	generalization	region
Narborough Railway Line	generalization	railway line
Narborough Railway Line	generalization	kilometre
Fractography	generalization	study
Heritage Universe	generalization	fictional setting
Heritage Universe	generalization	years
séance	generalization	attempt
séance	generalization	speak
Aachen Cathedral Treasury	generalization	museum
Qasr Kharana	generalization	Islamic architecture
Qasr Kharana	generalization	examples
Nanticoke	generalization	Algonquian language
Plate armour	generalization	type
National Museum of Damascus	generalization	museum
Filter paper	generalization	barrier
Five-Year Plans of Vietnam	generalization	characteristic
private prosecution	generalization	proceeding
Daughter	generalization	song
Sceptre of the Armillary	generalization	piece
66th Air Base Group	generalization	Force unit
66th Air Base Group	generalization	unit
common dogwood	generalization	species
common dogwood	generalization	medium
Perfect	generalization	single
Perfect	generalization	single
Antiguo Cuscatlán	generalization	municipality
Antiguo Cuscatlán	generalization	municipality
Kathmandu	generalization	capital
Kathmandu	generalization	city
Kathmandu	generalization	core
Heavy cake	generalization	cake
HBsAg	generalization	antigen
Crystal Mask	generalization	fantasy novel
Crystal Mask	generalization	novel
electric bus	generalization	bus
Filet crochet	generalization	type
Church of Cyprus	generalization	Greek Church
Church of Cyprus	generalization	autocephalous churches
Prince William School	generalization	secondary school
article	generalization	republic
Paul Anton de Lagarde	generalization	founding fathers
Ooh Ahh	generalization	debut
XII Bomber Command	generalization	Force unit
Golden Age	generalization	trilogy
Cecilienhof Palace	generalization	palace
Xenia Daily Gazette	generalization	daily newspaper
Football Club	generalization	Football club
Killzone 3	generalization	shooter video game
Killzone 3	generalization	installment
fountain	generalization	piece
Madalag	generalization	municipality
living hinge	generalization	hinge
Table tennis	generalization	sport
Salad dressing spread	generalization	condiment
Technics and Time , 1	generalization	book
Technics and Time , 1	generalization	statement
Sakka	generalization	village
Igbo people	generalization	yam
Warwick Corvette	generalization	line
Warwick Corvette	generalization	basses
Tušina	generalization	rivers
Shanghai High School International Division	generalization	international school
shirt	generalization	garment
shirt	generalization	garment
shirt	generalization	shirt
Palomino	generalization	small town
Palomino	generalization	towns
Khan al-Umdan	generalization	projects
Maritime archaeology	generalization	discipline
Maritime archaeology	generalization	nautical archaeology
Maritime archaeology	generalization	underwater archaeology
Great Pumpkin	generalization	figure
Great Pumpkin	generalization	figure
traffic barricade	generalization	type
Paul Dryden Warfield	generalization	wide receiver
Trench knife	generalization	combat knife
Sushi	generalization	restaurant
Remscheid Hauptbahnhof	generalization	railway station
Betutu	generalization	Balinese dish
Betutu	generalization	dish
Dual power	generalization	term
Zsolnay	generalization	manufacturer
Solid Air Diamant LP	generalization	ultralight trike
Jagodina	generalization	city
Jagodina	generalization	administrative centre
Brede	generalization	river
Pitsiota	generalization	village
Spartina	generalization	genus
Mojang AB	generalization	independent video game developer
bobbin	generalization	spindle
arbitral tribunal	generalization	panel
parka	generalization	type
DBL All-Rookie Team	generalization	team
Tylżycki	generalization	cheese
Tylżycki	generalization	semi-hard cheese
Park Shin-hye	generalization	actress
X-radiation	generalization	form
Officers ' Training Corps	generalization	components
Persana	generalization	deity
Persana	generalization	trident
MegaDriver	generalization	heavy metal
MegaDriver	generalization	cover band
Ngawen	generalization	compound
Konin	generalization	city
Konin	generalization	capital
Austrian cuisine	generalization	style
Austrian cuisine	generalization	type
deliberative opinion poll	generalization	form
Flugschule Wings Alfa	generalization	hang glider
Flugschule Wings Alfa	generalization	wing
Finnish Defence Forces	generalization	army
Finnish Defence Forces	generalization	EU country
Bornay Mosque	generalization	eclecticism
Boston	generalization	unincorporated community
Boston	generalization	home
Toyota Sports 800	generalization	sports car
Granita	generalization	dessert
Holocaust	generalization	fictional character
Quintus Septimius Florens Tertullianus	generalization	author
concept	generalization	reference
Squadron	generalization	Force unit
Medal for Long Service	generalization	decoration
Primatology	generalization	scientific study
Primatology	generalization	discipline
17th Cavalry	generalization	organization
magnetosphere of Jupiter	generalization	cavity
magnetosphere of Jupiter	generalization	structure
Lord Havelock Vetinari	generalization	fictional character
Eurofly Fox	generalization	ultralight aircraft
Church	generalization	church in
Church	generalization	Grade I listed building
Nuisance abatement	generalization	area
Kooser State Park	generalization	state park
Kooser State Park	generalization	drive
Products	generalization	manufacturer
Vineyards	generalization	exporter
Caperton v. A. T. Massey Coal Co.	generalization	case
OrigAudio	generalization	company
Hininy	generalization	food
chine	generalization	method
Stadium	generalization	stadium
Wet workshop	generalization	idea
Roasted barley tea	generalization	infusion
Roasted barley tea	generalization	soft drink
StG 44	generalization	assault rifle
Arthur	generalization	real-time tactics
Arthur	generalization	mix
Catoctin Quaker Camp	generalization	summer camp
Hatz Classic	generalization	biplane
Hatz Classic	generalization	development
baserri	generalization	type
Auger therapy	generalization	form
Chả lụa	generalization	type
Dial	generalization	brand
Streifeneder Albatros	generalization	gull wing
Macedonian sign language	generalization	sign language
Macedonian sign language	generalization	system
core sample	generalization	section
Christmas village	generalization	village
Lessee	generalization	ruling
a	generalization	vengeful spirit
MBE	generalization	sportswoman
Liberbank	generalization	Spanish bank
Chesham	generalization	market town
Chesham	generalization	civil parish
Prime Minister of Greece	generalization	head of government
Prime Minister of Greece	generalization	Antonis Samaras
Prime Minister of Greece	generalization	Maximos Mansion
terminator	generalization	autonomous robot
terminator	generalization	cybernetic organism
Introduction	generalization	textbook
Introduction	generalization	theory of computation
Columbus	generalization	statue
Columbus	generalization	cast
PowerBook 160	generalization	portable computer
PowerBook 160	generalization	PowerBook 180
Sofradir	generalization	company
Sate Padang	generalization	satay
Sate Padang	generalization	yellow sauce
Bhiwadi	generalization	census town
Bhiwadi	generalization	place
Buckypaper	generalization	sheet
Buckypaper	generalization	aggregate
Dillon	generalization	surfer
Bull Ring	generalization	commercial area
Kitchen	generalization	umpire
Important Bird Area	generalization	tract of land
station	generalization	train station
station	generalization	stations
station	generalization	point
TaxPayers ' Alliance	generalization	pressure group
Masonry	generalization	building
Masonry	generalization	form
cameo role	generalization	appearance
Kodachrome	generalization	brand name
hot dog cart	generalization	stand for
hot dog cart	generalization	cart
Cardiac tamponade	generalization	type
Cardiac tamponade	generalization	pressure
Soul	generalization	first novel
Long Time Dead	generalization	set in
Scoville Park	generalization	public park
Taos art colony	generalization	art colony
Ookpik	generalization	toy
Ookpik	generalization	owl
Ookpik	generalization	word
Terminator Salvation	generalization	action film
Terminator Salvation	generalization	installment
Aloe	generalization	Aloe vera
grippli	generalization	tree frog
martinet	generalization	device
martinet	generalization	type
martinet	generalization	traditional instrument
vertical-cavity surface-emitting laser	generalization	type
Societas Rosicruciana	generalization	Rosicrucian order
glockenspiel	generalization	instrument
Tompkins	generalization	artist
Flour	generalization	powder
Flour	generalization	ingredient
Flour	generalization	ingredients
Flour	generalization	constituent
MGB	generalization	sports car
Walnut ink	generalization	ink
Chiba Port Tower	generalization	tower
Chiba Port Tower	generalization	Chiba-Minato Station
opera	generalization	form
opera	generalization	combination
Limnio	generalization	variety
Limnio	generalization	red vines
midpoint	generalization	point
Dwarf-tossing	generalization	attraction
baroque organ	generalization	pipe organ
Beta Piscis Austrini	generalization	multiple star system
Beta Piscis Austrini	generalization	subgiant
Beta Piscis Austrini	generalization	light years
Cumbres del Ajusco National Park	generalization	national parks
golem	generalization	class
golem	generalization	material
Danebury	generalization	hill fort
Geophysical MASINT	generalization	branch
Geophysical MASINT	generalization	intelligence
Geophysical MASINT	generalization	discipline
Nocturnes	generalization	second studio album
Sodality of Our Lady	generalization	Roman Catholic Marian Society
Church	generalization	church in
Church	generalization	Street
Chicago Picasso	generalization	monumental sculpture
Moguer	generalization	municipality
Fanery	generalization	money
Pemako	generalization	region
Pemako	generalization	sacred place
Agua de tamarindo	generalization	drink
Electromagnetic radiation	generalization	phenomenon
Manitoba	generalization	role
Mountain	generalization	community
Swordbearer	generalization	role-playing game
dalmatic	generalization	tunic
dalmatic	generalization	vestment
La Vieja River	generalization	river
La Vieja River	generalization	tributary
Family	generalization	military organization
Family	generalization	program
Rundēni	generalization	village
Churchkey Can Company	generalization	brewery
Churchkey Can Company	generalization	brainchild
Ranco	generalization	town
Bradley Quinn	generalization	commercial photographer
Bradley Quinn	generalization	younger brother
Cuttyhunk Island	generalization	outermost
Church	generalization	Catholic church
Polenta	generalization	origin
Indian rock-cut architecture	generalization	practice
Krause	generalization	musician
Dhupkhali	generalization	village
Dhupkhali	generalization	vegetables
Dhupkhali	generalization	place
Real World	generalization	television program
Real World	generalization	program
Wonder Woman	generalization	superhero
Wonder Woman	generalization	princess
Pletzl	generalization	Jewish quarter
Fasciolosis	generalization	helminth disease
Fasciolosis	generalization	concern
Township	generalization	townships
Cognitive musicology	generalization	branch
Brucellosis	generalization	zoonosis
Rick Polizzi	generalization	producer
Saddleworth	generalization	civil parish
Allgier	generalization	skinhead
Blisworth Limestone	generalization	stratum
St Mary Magdalene	generalization	church in
St Mary Magdalene	generalization	parish
St Mary Magdalene	generalization	Reverend John Ford
rushlight	generalization	type
Bronze Fonz	generalization	public artwork
Amish friendship bread	generalization	type
sweet	generalization	bread
Estoria de España	generalization	book
Hardcourt Bike Polo	generalization	variation
whiskering	generalization	phenomenon
Mercedes-Benz W222	generalization	version
Santaolalla	generalization	musician
gay village	generalization	geographical area
Federalist	generalization	collection
Federalist	generalization	Federalist
Sonar	generalization	technique
Marquette Building	generalization	building
law	generalization	principle
III	generalization	temple
class	generalization	class
recorder	generalization	musical instrument
Teräsbetoni	generalization	metal band
Teräsbetoni	generalization	Finnish
Chowigna	generalization	settlement
8GCBC Scout	generalization	airplane
8GCBC Scout	generalization	contributions
barrier option	generalization	derivative
Amateur	generalization	championship
Heineken International	generalization	group
Heineken International	generalization	flagship product
Heineken International	generalization	pale lager
Burgate	generalization	hamlet
Burgate	generalization	Fordingbridge
Burgate	generalization	hamlet
Döhlen Basin	generalization	unit
Döhlen Basin	generalization	Lerchenberg
cricket bat	generalization	title
Clam cakes	generalization	mixture
Patua	generalization	community
Harpenden Rugby Football Club	generalization	club
crumble	generalization	dish
Bodum , Inc.	generalization	company
chimere	generalization	gown
magnet	generalization	material
magnet	generalization	object
magnet	generalization	refrigerator magnet
Order	generalization	state decoration
Neuleiningen Castle	generalization	ruin
Rover	generalization	entity
company	generalization	processor
Tyson Foods	generalization	production company
Buxa Tiger Reserve	generalization	tiger reserve
Sri Lankan Navy	generalization	naval arm
live show	generalization	special effects
Gerabronn	generalization	small town
Gerabronn	generalization	hometown
Puntukas	generalization	boulder
Puntukas	generalization	glacial erratic
rafter	generalization	series of
rafter	generalization	couple
season	generalization	season
Right to Information Act	generalization	Act
rail-babbler	generalization	inhabitant
Nazca	generalization	city
Nazca	generalization	capital
St Catherine of Siena	generalization	Roman Catholic Parish church
Church	generalization	church in
Double	generalization	novel
Double	generalization	mystery novel
Clifton	generalization	council estate
virus	generalization	infectious agent
Customshouse	generalization	government building
Martenitsa	generalization	piece
Martenitsa	generalization	word
Martenitsa	generalization	tradition
Vesper	generalization	cocktail
Turner Air Force Base	generalization	Air Force base
System	generalization	mechanism
Pie-lette	generalization	series premiere
Pie-lette	generalization	young man
Aegean Sea	generalization	embayment
registered training organisation	generalization	organisation
Millettia leucantha	generalization	species
Millettia leucantha	generalization	flowering tree
Millettia leucantha	generalization	tree
Millettia leucantha	generalization	sauce
Fighton Simukonda	generalization	coach
Ash	generalization	character
Ash	generalization	alter-ego
Ruck machine gun post	generalization	type
Bridge	generalization	arch bridge
Memorial	generalization	memorial
National Economic and Development Authority	generalization	agency
National Economic and Development Authority	generalization	Dr. Arsenio Balisacan
Legislative Council	generalization	house of
Tengboche	generalization	village
KIRO	generalization	radio station
KIRO	generalization	sports radio
observation tower	generalization	structure
Devi Prasad Shetty	generalization	philanthropist
Devi Prasad Shetty	generalization	chairman
Tudor Mint	generalization	designer
Stade Malherbe Caen	generalization	French football team
Santa María Atzompa	generalization	town
Mister Fantastic	generalization	fictional character
Mister Fantastic	generalization	founding member
Mister Fantastic	generalization	inventor
Abramoff	generalization	lobbyist
Khobz Mbesses	generalization	cake
Sheepstor	generalization	village
Olopa	generalization	municipality
Bomb damage assessment	generalization	missile
Bomb damage assessment	generalization	practice
earth structure	generalization	building
earth structure	generalization	material
earth structure	generalization	material
Rockland Community College	generalization	two-year college
Rockland Community College	generalization	students
Thiruppathisaram	generalization	village
Pass	generalization	unincorporated community
Aarong	generalization	retail chains
Senanayake Aramaya	generalization	temple
Jane Branstetter Stranch	generalization	judge
Clerical celibacy	generalization	requirement
Construction law	generalization	branch of
Construction law	generalization	amalgam
Lappi	generalization	cheese
Chi Lin Nunnery	generalization	complex
Stebro	generalization	manufacturer
Stebro	generalization	testament
Dome of the Rock	generalization	shrine
Dome of the Rock	generalization	works
Dome of the Rock	generalization	Islamic architecture
Peppermint extract	generalization	herbal extract
Amanda Award	generalization	award
Akritai	generalization	term
Saint-Romain	generalization	zone d'exploitation contrôlée
Saint-Romain	generalization	latest
Barry Larkin	generalization	veterinary surgeon
portcullis	generalization	grille
acrolith	generalization	sculpture
Sivasagar	generalization	town
Sivasagar	generalization	headquarters
Houchen	generalization	footballer
weather	generalization	balloon
Token money	generalization	money made
Basler Läckerli	generalization	biscuit
Jegog	generalization	form
Rakia	generalization	fruit brandy
Rakia	generalization	ABV
pointer machine	generalization	model
Phil Morrison	generalization	designer
Conservative Friends of Israel	generalization	parliamentary group
Conservative Friends of Israel	generalization	unincorporated association
Conservative Friends of Israel	generalization	James Arbuthnot
Avcılar	generalization	district
Madhya Pradesh Vidhan Sabha	generalization	state legislature
Madhya Pradesh Vidhan Sabha	generalization	years
Iván Calderón Marrero	generalization	professional boxer
Wuppertal Suspension Railway	generalization	suspension railway
Wuppertal Suspension Railway	generalization	Installation
Wuppertal Suspension Railway	generalization	elevated railway
Wuppertal Suspension Railway	generalization	public transport
Loch Long One Design	generalization	sloop
Atiamuri Power Station	generalization	power station
Atiamuri Power Station	generalization	downstream
Coyol wine	generalization	alcoholic beverage
Spice mixes	generalization	term
Hartley v Ponsonby	generalization	judgment
Lobatus raninus	generalization	species
Lobatus raninus	generalization	mm
cannibalism	generalization	act
cannibalism	generalization	ecological interaction
Danny Philip	generalization	politician
veneer	generalization	thin layer
Iron Council	generalization	novel
Iron Council	generalization	political
Riddarhuskajen	generalization	quay
Bharwad	generalization	word
channel	generalization	image
channel	generalization	term
Hydrodynamic	generalization	technique
Padding	generalization	material
bifurcated needle	generalization	rod
Skycoaster	generalization	ride
Skycoaster	generalization	attraction
aluminum Christmas tree	generalization	type
article	generalization	class
County	generalization	county
County	generalization	Rochester
Atmospheric pressure	generalization	force per unit area
Mary Church	generalization	Catholic church
Wayne Kramer	generalization	guitarist
Medea	generalization	child
Ikarus Imagine	generalization	high-wing
Mwnt	generalization	community
Pantala flavescens	generalization	dragonfly
Salami	generalization	plural form
Church in	generalization	listed building
Calendula ointment	generalization	substance
elk	generalization	largest species
elk	generalization	sambar
power semiconductor device	generalization	semiconductor device
Streetdirectory.com	generalization	web mapping
trasgo	generalization	present
trasgo	generalization	goblin
mineral wagon	generalization	goods wagon
Te Rewa Rewa Bridge	generalization	bridge
coil spring	generalization	mechanical device
coil spring	generalization	torsion spring
coil spring	generalization	material
Movie	generalization	Movie
Cluedo	generalization	murder mystery game
birdcage	generalization	cage
birdcage	generalization	cages
Spaghetti	generalization	pasta
Spaghetti	generalization	plural form
Forum	generalization	indoor arena
Forum	generalization	feature
Coma	generalization	envelope
Dallas Independent School District	generalization	school district
Dallas Independent School District	generalization	school district
Islam	generalization	religion in India
Supreme Court of India	generalization	forum
King	generalization	historical novel
duffle coat	generalization	coat
Beehive Casemate	generalization	fortification
exclusive mandate	generalization	assertion
Mazda	generalization	name of God
curtain rod	generalization	device
Bangers and mash	generalization	dish
Hildebrand Monument	generalization	public artwork
Junkers Profly Junkers Trike	generalization	ultralight trike
MLA	generalization	politician
Roof shingles	generalization	corruption
Ranger	generalization	western film
Ranger	generalization	theatrical film
Chambord	generalization	liqueur
Grand Lodge	generalization	governing body
Grand Lodge	generalization	Grand Lodge
Unreal Championship	generalization	shooter video game
Unreal Championship	generalization	game
Bletchley	generalization	Milton Keynes
unclean animal	generalization	animal
Alpha-synuclein	generalization	protein
Port Militarization Resistance	generalization	organization
HM Prison Forest Bank	generalization	private prison
buk	generalization	Korea
buk	generalization	word
Walsh	generalization	television actress
Dome	generalization	building
Dome	generalization	category A
Bob	generalization	fast food chain
Division	generalization	activity
Division	generalization	activity
common contractual fund	generalization	structure
common contractual fund	generalization	body
62nd Medical Brigade	generalization	unit
al-Ḥākim	generalization	figure
United States Post Office	generalization	structure
Tepebağ	generalization	neighborhood
Tepebağ	generalization	area
trauma plate	generalization	plate
harrier	generalization	bird of prey
John Williams	generalization	film score composer
Lower Dir	generalization	districts
Lower Dir	generalization	headquarters
Palmer	generalization	drummer
Palmer	generalization	veteran
Mantodea	generalization	order of
Mantodea	generalization	mantises
Infantry Division	generalization	division
Infantry Division	generalization	formation
Infantry Division	generalization	North Carolina
Beef chow fun	generalization	Cantonese dish
Beef chow fun	generalization	noodles
Paçoca	generalization	candy
subwoofer	generalization	woofer
semantic tableau	generalization	proof procedure
semantic tableau	generalization	simplification
AN-6530 Goggles	generalization	brass
Michelangelo Pistoletto	generalization	painter
Belief in	generalization	amalgamation
Roman historian	generalization	Great Fire of Rome
Roman historian	generalization	references
Roman historian	generalization	presence
Iron Pagoda	generalization	Chinese pagoda
Iron Pagoda	generalization	tower
Eternal	generalization	novel
Eternal	generalization	book
Nilgiri Biosphere Reserve	generalization	International Biosphere Reserve
Nilgiri Biosphere Reserve	generalization	World Heritage Site
Nilgiri Biosphere Reserve	generalization	biosphere reserves
Independent Schools Council	generalization	non-profit organisation
Washington	generalization	statue
Streets of Fire	generalization	film
Streets of Fire	generalization	mix
Order of the Nile	generalization	honor
Lanvin	generalization	house
Helmut Krausser	generalization	author
propagation constant	generalization	measure
region	generalization	kingdom of
stengah	generalization	drink
Alfa Romeo GTV	generalization	coupé
Whakaari/White Island	generalization	stratovolcano
Whakaari/White Island	generalization	volcano
Whakaari/White Island	generalization	circular
Ampleforth College	generalization	day
Dummy	generalization	episode
restavec	generalization	child
James Nesbitt	generalization	actor
State Armory	generalization	building designed
Carter PAV	generalization	autogyro
Emerson	generalization	knifemaker
Green Council	generalization	association
Green Council	generalization	environmental organization
Lifou	generalization	commune
Lifou	generalization	atoll
Lifou	generalization	administrative centre
Pentraeth	generalization	church in
WordGenius	generalization	system
Sosa Dam	generalization	dam
Sosa Dam	generalization	gravity dam
Sosa Dam	generalization	dam
Dearness Allowance	generalization	cost of living adjustment
Malda district	generalization	district
Malda district	generalization	feature
BigDFT	generalization	software package
Defeat	generalization	novel
Resolution	generalization	valley
Anatolian Tigers	generalization	term
Presto Card	generalization	payment system
Presto Card	generalization	division
Pergamon Altar	generalization	construction
Roar	generalization	song
Roar	generalization	pop song
Republic	generalization	cantons of Switzerland
Republic	generalization	Delémont
Albania	generalization	country
Albania	generalization	member
Swisher County	generalization	county
Swisher County	generalization	Tulia
Koh Ker	generalization	archaeological site
Koh Ker	generalization	region
handbell	generalization	bell
Batak	generalization	term
gravity bong	generalization	method
Becharaji	generalization	small town
Becharaji	generalization	place
New India Assurance Building	generalization	office building
Arraba	generalization	local council
Steve Zarusky	generalization	politician
Cocoanuts	generalization	feature-length film
controversy	generalization	teaching of evolution
long jump	generalization	field event
Electrogas welding	generalization	process
Fletcher	generalization	community
Patrocínio	generalization	municipality
SheiKra	generalization	roller coaster
Goripalayam Mosque	generalization	mosque
Origin	generalization	first novel
Peter Liem	generalization	wine critic
Watsu	generalization	form
Live From Lincoln Center	generalization	series of
Gauge blocks	generalization	block
Pinchot Sycamore	generalization	American sycamore
Pinchot Sycamore	generalization	tree
French Connection	generalization	producer
Jocotitlán	generalization	town
World English-Language Scrabble Players ' Association	generalization	body
Formoso	generalization	city
article	generalization	thriller film
Parætonium	generalization	titular bishopric
King Dork	generalization	young adult novel
history of geology	generalization	scientific study
Basilica of Our Lady	generalization	church in
Basilica of Our Lady	generalization	church
Ground-level power supply	generalization	modern method
Bioproducts	generalization	fraction
Peć Bistrica	generalization	river
cured-in-place pipe	generalization	methods
cured-in-place pipe	generalization	jointless
Suzanne Finstad	generalization	American author
Segmented turning	generalization	piece
G.I. Joe vs. Cobra	generalization	series
Rowing	generalization	act
azure-hooded jay	generalization	species
azure-hooded jay	generalization	montane forest
Faith	generalization	teachings
bridge	generalization	device
launeddas	generalization	woodwind instrument
launeddas	generalization	pipes
launeddas	generalization	instrument
It	generalization	km
Mohania	generalization	hub
Group	generalization	Army unit
dilatometer	generalization	scientific instrument
